Year,CountryOrigin,CountryOriginISO,CountryAsylum,CountryAsylumISO,Female0-4,Female5-11,Female12-17,Female18-59,Female60,FemaleOther,FemaleTotal,Male0-4,Male0-4,Male5-11,Male12-17,Male18-59,Male60,MaleOther,Total
2022,Tunisia,TUN,Sweden,SWE,0,0,0,0,0,15,15,0,0,0,0,0,43,43,105
2022,Türkiye,TUR,Sweden,SWE,0,0,0,0,0,130,130,0,0,0,0,0,308,308,3033
2022,United Arab Emirates,ARE,Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Uganda,UGA,Sweden,SWE,0,0,0,0,0,60,60,0,0,0,0,0,35,35,803
2022,Unknown ,UNK,Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729
2022,Ukraine,UKR,Sweden,SWE,0,0,0,0,0,29666,29666,0,0,0,0,0,17834,17834,47846
2022,United States of America,USA,Sweden,SWE,0,0,0,0,0,5,5,0,0,0,0,0,7,7,42
2022,Uzbekistan,UZB,Sweden,SWE,0,0,0,0,0,96,96,0,0,0,0,0,351,351,948
2022,Venezuela (Bolivarian Republic of),VEN,Sweden,SWE,0,0,0,0,0,30,30,0,0,0,0,0,29,29,100
2022,Yemen,YEM,Sweden,SWE,0,0,0,0,0,27,27,0,0,0,0,0,40,40,1798
2022,Zambia,ZMB,Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022,Zimbabwe,ZWE,Sweden,SWE,0,0,0,0,0,7,7,0,0,0,0,0,6,6,27
2022,Afghanistan,AFG,Switzerland,CHE,307,699,499,2087,152,35,3779,359,742,3724,7533,154,55,12567,20600
2022,Albania,ALB,Switzerland,CHE,0,8,15,50,0,0,73,5,10,12,55,0,0,82,184
2022,Algeria,DZA,Switzerland,CHE,5,0,5,27,5,0,42,0,8,51,294,6,20,379,497
2022,Angola,AGO,Switzerland,CHE,15,35,48,228,23,0,349,28,45,39,177,28,0,317,702
2022,Egypt,EGY,Switzerland,CHE,0,0,0,12,0,0,12,0,0,0,23,6,15,44,174
2022,Armenia,ARM,Switzerland,CHE,5,5,15,54,9,40,128,5,5,14,61,5,25,115,251
2022,Austria,AUT,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Azerbaijan,AZE,Switzerland,CHE,5,10,11,33,5,30,94,0,14,7,49,0,50,120,387
2022,Burundi,BDI,Switzerland,CHE,40,31,47,286,0,0,404,33,33,51,609,0,0,726,1264
2022,Benin,BEN,Switzerland,CHE,5,0,0,5,0,0,10,0,0,6,0,0,0,6,30
2022,Bangladesh,BGD,Switzerland,CHE,0,0,0,7,0,5,12,0,0,5,15,0,10,30,59
2022,Burkina Faso,BFA,Switzerland,CHE,0,0,0,6,0,0,6,0,0,0,14,0,0,14,29
2022,Belarus,BLR,Switzerland,CHE,5,0,5,16,0,60,86,0,5,7,29,0,70,111,197
2022,Bolivia (Plurinational State of),BOL,Switzerland,CHE,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2022,Brazil,BRA,Switzerland,CHE,0,0,0,14,0,0,14,0,0,0,0,0,0,0,20
2022,Bosnia and Herzegovina,BIH,Switzerland,CHE,5,10,14,93,35,0,157,6,18,9,79,17,0,129,1404
2022,Bulgaria,BGR,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2022,Cambodia,KHM,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
2022,Canada,CAN,Switzerland,CHE,0,0,0,0,0,0,0,0,5,0,0,0,5,10,10
2022,Central African Rep.,CAF,Switzerland,CHE,0,0,0,5,0,0,5,0,0,0,7,0,0,7,22
2022,Chad,TCD,Switzerland,CHE,7,0,0,0,0,0,7,0,0,0,18,0,0,18,46
2022,China,CHN,Switzerland,CHE,97,62,36,445,8,5,653,81,60,22,541,14,15,733,2345
2022,Chile,CHL,Switzerland,CHE,0,0,0,0,0,0,0,5,0,0,0,0,0,5,14
2022,Cameroon,CMR,Switzerland,CHE,8,12,13,66,5,5,109,8,13,5,55,6,15,102,299
2022,Congo,COG,Switzerland,CHE,0,0,0,15,0,0,15,0,0,0,13,0,0,13,55
2022,Dem. Rep. of the Congo,COD,Switzerland,CHE,35,58,47,362,46,0,548,43,67,46,242,17,10,425,1305
2022,Colombia,COL,Switzerland,CHE,5,14,7,58,5,0,89,5,18,5,88,0,0,116,476
2022,Cuba,CUB,Switzerland,CHE,0,5,0,24,0,0,29,0,8,0,26,0,5,39,94
2022,Djibouti,DJI,Switzerland,CHE,0,5,0,0,0,0,5,0,0,0,5,0,0,5,23
2022,Ecuador,ECU,Switzerland,CHE,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2022,Equatorial Guinea,GNQ,Switzerland,CHE,5,0,5,0,0,0,10,0,0,0,0,0,0,0,10
2022,Eritrea,ERI,Switzerland,CHE,556,608,254,2662,83,0,4163,543,644,302,3266,46,0,4801,38799
2022,Ethiopia,ETH,Switzerland,CHE,68,88,37,406,6,0,605,80,90,37,362,9,5,583,2011
2022,France,FRA,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2022,Gabon,GAB,Switzerland,CHE,0,5,0,0,0,0,5,0,0,0,0,0,0,0,10
2022,Gambia,GMB,Switzerland,CHE,5,0,0,5,0,0,10,0,0,5,44,0,0,49,80
2022,United Kingdom of Great Britain and Northern Ireland,GBR,Switzerland,CHE,0,5,0,0,0,0,5,0,0,0,5,0,0,5,10
2022,Georgia,GEO,Switzerland,CHE,11,31,18,164,21,25,270,16,40,21,234,23,60,394,676
2022,Germany,DEU,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Ghana,GHA,Switzerland,CHE,6,0,0,5,0,0,11,0,0,0,14,0,0,14,33
2022,Guinea-Bissau,GNB,Switzerland,CHE,0,0,5,9,0,0,14,0,0,5,21,0,0,26,46
2022,Greece,GRC,Switzerland,CHE,0,5,0,0,0,0,5,0,0,5,0,0,0,5,10
2022,Guatemala,GTM,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12
2022,Guinea,GIN,Switzerland,CHE,7,7,0,23,0,0,37,0,9,17,110,0,0,136,223
2022,Haiti,HTI,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2022,Honduras,HND,Switzerland,CHE,8,0,5,0,0,0,13,0,0,0,0,0,0,0,13
2022,Croatia,HRV,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,5,0,0,5,18
2022,Cote d'Ivoire,CIV,Switzerland,CHE,6,7,5,43,0,0,61,0,0,7,50,0,0,57,206
2022,India,IND,Switzerland,CHE,0,0,5,15,0,5,25,10,0,0,14,0,15,39,71
2022,Indonesia,IDN,Switzerland,CHE,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2022,Iran (Islamic Rep. of),IRN,Switzerland,CHE,36,60,57,456,23,10,642,45,74,69,673,35,15,911,3083
2022,Iraq,IRQ,Switzerland,CHE,85,218,160,597,37,5,1102,84,218,188,1053,45,20,1608,4825
2022,Israel,ISR,Switzerland,CHE,0,0,0,0,0,5,5,0,0,0,0,0,9,9,19
2022,Italy,ITA,Switzerland,CHE,0,0,8,0,0,0,8,0,0,0,5,0,0,5,20
2022,Jamaica,JAM,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,Jordan,JOR,Switzerland,CHE,0,0,7,5,0,0,12,0,0,0,16,0,10,26,73
2022,Kazakhstan,KAZ,Switzerland,CHE,0,0,0,7,0,0,7,5,0,0,9,0,5,19,41
2022,Kenya,KEN,Switzerland,CHE,0,0,0,18,0,0,18,0,8,0,0,0,0,8,46
2022,Kyrgyzstan,KGZ,Switzerland,CHE,0,0,0,5,5,0,10,0,5,0,6,0,0,11,37
2022,Rep. of Korea,KOR,Switzerland,CHE,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Lao People's Dem. Rep.,LAO,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
2022,Liberia,LBR,Switzerland,CHE,0,0,0,5,0,5,10,0,0,0,11,0,0,11,37
2022,Libya,LBY,Switzerland,CHE,6,21,7,22,0,0,56,0,12,10,89,5,5,121,347
2022,Lebanon,LBN,Switzerland,CHE,0,5,6,21,0,0,32,0,8,0,29,5,25,67,115
2022,Sri Lanka,LKA,Switzerland,CHE,37,55,49,359,111,0,611,32,44,49,786,72,10,993,6444
2022,Madagascar,MDG,Switzerland,CHE,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5
2022,Mauritania,MRT,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,14,0,0,14,14
2022,North Macedonia,MKD,Switzerland,CHE,10,22,7,53,5,0,97,10,19,12,41,0,0,82,198
2022,Rep. of Moldova,MDA,Switzerland,CHE,0,0,0,8,0,29,37,0,0,0,7,0,24,31,73
2022,Mexico,MEX,Switzerland,CHE,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Mali,MLI,Switzerland,CHE,5,0,0,5,0,0,10,0,0,0,22,0,0,22,72
2022,Montenegro,MNE,Switzerland,CHE,14,0,7,24,0,0,45,5,6,0,11,0,0,22,72
2022,Mongolia,MNG,Switzerland,CHE,9,19,6,53,6,0,93,10,11,17,30,5,0,73,172
2022,Morocco,MAR,Switzerland,CHE,0,9,5,22,5,5,46,0,0,30,150,0,25,205,286
2022,Myanmar,MMR,Switzerland,CHE,0,5,0,8,0,0,13,0,0,0,21,0,0,21,66
2022,Namibia,NAM,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Nepal,NPL,Switzerland,CHE,0,0,0,13,0,0,13,0,0,0,5,0,0,5,27
2022,Niger,NER,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12
2022,Nicaragua,NIC,Switzerland,CHE,0,0,0,9,0,0,9,0,0,0,0,0,0,0,18
2022,Nigeria,NGA,Switzerland,CHE,25,34,12,95,0,10,176,26,27,15,107,0,25,200,401
2022,Pakistan,PAK,Switzerland,CHE,5,17,13,47,0,0,82,6,18,27,129,0,20,200,429
2022,Paraguay,PRY,Switzerland,CHE,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Peru,PER,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,7,0,0,7,12
2022,Philippines,PHL,Switzerland,CHE,0,0,0,7,0,0,7,0,0,6,0,0,0,6,13
2022,Poland,POL,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,Portugal,PRT,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,Romania,ROU,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2022,South Africa,ZAF,Switzerland,CHE,0,0,0,6,0,0,6,0,5,0,0,0,0,5,11
2022,Russian Federation,RUS,Switzerland,CHE,18,34,25,131,25,195,428,13,37,34,153,7,155,399,1278
2022,Rwanda,RWA,Switzerland,CHE,7,0,0,0,0,0,7,0,0,0,16,0,0,16,108
2022,El Salvador,SLV,Switzerland,CHE,0,0,0,13,0,0,13,0,0,0,11,0,0,11,24
2022,Saudi Arabia,SAU,Switzerland,CHE,0,0,0,5,0,0,5,0,0,5,0,0,0,5,18
2022,Senegal,SEN,Switzerland,CHE,7,8,5,15,0,0,35,0,6,0,12,0,0,18,80
2022,Sierra Leone,SLE,Switzerland,CHE,0,0,11,9,0,0,20,0,0,5,31,0,0,36,62
2022,Somalia,SOM,Switzerland,CHE,116,134,96,632,51,0,1029,152,165,174,1134,40,10,1675,4476
2022,Spain,ESP,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,Switzerland,CHE,47,65,100,491,79,0,782,37,81,89,455,71,0,733,1998
2022,Viet Nam,VNM,Switzerland,CHE,0,0,0,0,0,25,25,0,0,0,5,0,25,30,779
2022,South Sudan,SSD,Switzerland,CHE,0,0,0,5,0,0,5,5,0,0,7,0,0,12,96
2022,Stateless,XXA,Switzerland,CHE,0,0,0,0,0,0,0,0,0,5,0,0,15,20,865
2022,Sudan,SDN,Switzerland,CHE,5,5,5,29,0,0,44,0,5,13,71,0,0,89,578
2022,Syrian Arab Rep.,SYR,Switzerland,CHE,284,533,409,1923,269,0,3418,290,589,502,2579,235,10,4205,20794
2022,United Rep. of Tanzania,TZA,Switzerland,CHE,0,0,0,12,0,0,12,0,7,0,0,0,0,7,19
2022,Tajikistan,TJK,Switzerland,CHE,0,0,0,9,0,0,9,0,0,0,0,0,5,5,41
2022,Turkmenistan,TKM,Switzerland,CHE,0,0,0,0,0,7,7,0,0,0,7,0,16,23,30
2022,Togo,TGO,Switzerland,CHE,0,5,7,21,0,0,33,0,0,8,25,5,0,38,509
2022,Tunisia,TUN,Switzerland,CHE,0,6,5,19,0,0,30,0,5,12,100,0,15,132,306
2022,Türkiye,TUR,Switzerland,CHE,114,179,106,841,21,5,1266,139,221,166,2602,40,155,3323,12739
2022,Uganda,UGA,Switzerland,CHE,0,0,6,27,0,0,33,0,0,9,9,0,0,18,87
2022,Unknown ,UNK,Switzerland,CHE,23,34,31,153,14,5,260,28,45,36,206,26,0,341,1402
2022,Ukraine,UKR,Switzerland,CHE,14,18,12,99,21,39640,39804,10,28,15,62,10,20330,20455,60271
2022,United States of America,USA,Switzerland,CHE,0,0,0,0,0,7,7,0,0,0,5,0,6,11,18
2022,Uzbekistan,UZB,Switzerland,CHE,0,0,0,5,0,15,20,0,7,0,14,0,15,36,105
2022,Venezuela (Bolivarian Republic of),VEN,Switzerland,CHE,0,11,0,28,5,0,44,0,6,0,47,6,0,59,138
2022,Western Sahara,ESH,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Yemen,YEM,Switzerland,CHE,0,5,6,34,8,0,53,0,5,11,48,6,0,70,361
2022,Zimbabwe,ZWE,Switzerland,CHE,0,9,0,0,0,0,9,0,0,0,5,0,0,5,14
2022,Venezuela (Bolivarian Republic of),VEN,Sint Maarten (Dutch part),SXM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2022,Afghanistan,AFG,Syrian Arab Rep.,SYR,62,65,70,354,25,0,576,51,96,88,374,54,0,663,1239
2022,Algeria,DZA,Syrian Arab Rep.,SYR,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Egypt,EGY,Syrian Arab Rep.,SYR,0,6,0,15,0,0,21,0,0,6,17,0,0,23,44
2022,Bahrain,BHR,Syrian Arab Rep.,SYR,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10
2022,Bangladesh,BGD,Syrian Arab Rep.,SYR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Burkina Faso,BFA,Syrian Arab Rep.,SYR,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2022,Chad,TCD,Syrian Arab Rep.,SYR,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2022,Eritrea,ERI,Syrian Arab Rep.,SYR,0,0,5,11,0,0,16,0,0,0,5,0,0,5,21
2022,Ethiopia,ETH,Syrian Arab Rep.,SYR,0,0,0,12,0,0,12,0,0,0,0,0,0,0,12
2022,Guinea,GIN,Syrian Arab Rep.,SYR,5,8,10,16,0,0,39,0,6,5,11,0,0,22,61
2022,Cote d'Ivoire,CIV,Syrian Arab Rep.,SYR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Iran (Islamic Rep. of),IRN,Syrian Arab Rep.,SYR,0,5,5,24,0,0,34,0,5,0,16,0,0,21,55
2022,Iraq,IRQ,Syrian Arab Rep.,SYR,445,862,838,2801,415,0,5361,457,909,776,2456,641,0,5239,15228
2022,Jordan,JOR,Syrian Arab Rep.,SYR,0,0,0,17,0,0,17,0,0,5,5,0,0,10,27
2022,Libya,LBY,Syrian Arab Rep.,SYR,5,0,0,5,0,0,10,0,0,5,0,0,0,5,15
2022,Lebanon,LBN,Syrian Arab Rep.,SYR,5,8,5,14,6,0,38,0,0,5,0,0,0,5,43
2022,Sri Lanka,LKA,Syrian Arab Rep.,SYR,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Morocco,MAR,Syrian Arab Rep.,SYR,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Nigeria,NGA,Syrian Arab Rep.,SYR,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6
2022,Pakistan,PAK,Syrian Arab Rep.,SYR,21,31,7,45,5,0,109,16,42,10,60,5,0,133,242
2022,Saudi Arabia,SAU,Syrian Arab Rep.,SYR,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Sierra Leone,SLE,Syrian Arab Rep.,SYR,0,6,0,6,0,0,12,0,0,0,5,0,0,5,17
2022,Somalia,SOM,Syrian Arab Rep.,SYR,6,19,24,130,17,0,196,10,18,27,73,0,0,128,324
2022,South Sudan,SSD,Syrian Arab Rep.,SYR,0,0,14,21,0,0,35,0,0,10,26,5,0,41,76
2022,Sudan,SDN,Syrian Arab Rep.,SYR,20,66,95,188,5,0,374,27,60,57,212,74,0,430,804
2022,Tunisia,TUN,Syrian Arab Rep.,SYR,0,0,5,0,0,0,5,0,0,0,5,0,0,5,10
2022,Türkiye,TUR,Syrian Arab Rep.,SYR,0,0,0,0,0,0,0,0,0,5,5,0,0,10,16
2022,Unknown ,UNK,Syrian Arab Rep.,SYR,0,0,0,11,0,0,11,0,0,0,0,0,0,0,11
2022,Yemen,YEM,Syrian Arab Rep.,SYR,5,30,37,77,0,0,149,20,24,39,122,0,0,205,354
2022,Burundi,BDI,United Rep. of Tanzania,TZA,16118,16825,11652,34540,2248,0,81383,16319,17364,11904,34827,2486,0,82900,164283
2022,Dem. Rep. of the Congo,COD,United Rep. of Tanzania,TZA,7527,7120,5433,14491,1442,0,36013,7670,7183,5367,12912,1079,0,34211,70224
2022,Iran (Islamic Rep. of),IRN,United Rep. of Tanzania,TZA,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Kenya,KEN,United Rep. of Tanzania,TZA,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2022,Lebanon,LBN,United Rep. of Tanzania,TZA,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Rwanda,RWA,United Rep. of Tanzania,TZA,6,14,0,25,5,0,50,12,13,0,27,0,0,52,102
2022,Somalia,SOM,United Rep. of Tanzania,TZA,6,7,14,52,0,0,79,5,8,12,58,0,0,83,162
2022,South Sudan,SSD,United Rep. of Tanzania,TZA,0,0,0,0,0,0,0,0,0,6,5,0,0,11,11
2022,Sudan,SDN,United Rep. of Tanzania,TZA,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2022,Syrian Arab Rep.,SYR,United Rep. of Tanzania,TZA,0,0,5,6,0,0,11,0,0,10,15,0,0,25,36
2022,Türkiye,TUR,United Rep. of Tanzania,TZA,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2022,Uganda,UGA,United Rep. of Tanzania,TZA,0,5,0,0,0,0,5,0,0,6,12,0,0,18,23
2022,Unknown ,UNK,United Rep. of Tanzania,TZA,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6
2022,Yemen,YEM,United Rep. of Tanzania,TZA,0,8,5,16,0,0,29,5,0,9,47,5,0,66,95
2022,Sri Lanka,LKA,Turks and Caicos Islands,TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Afghanistan,AFG,Thailand,THA,9,5,5,33,0,0,52,10,13,9,62,0,0,94,146
2022,Egypt,EGY,Thailand,THA,0,0,0,7,0,0,7,0,0,0,11,0,0,11,18
2022,Cambodia,KHM,Thailand,THA,12,18,10,117,11,0,168,13,13,17,123,9,0,175,343
2022,China,CHN,Thailand,THA,0,11,6,83,15,0,115,5,14,13,95,9,0,136,251
2022,Cameroon,CMR,Thailand,THA,0,0,0,21,0,0,21,7,0,0,51,0,0,58,79
2022,Dem. Rep. of the Congo,COD,Thailand,THA,0,11,0,6,0,0,17,0,0,0,6,0,0,6,23
2022,Ethiopia,ETH,Thailand,THA,5,0,0,5,0,0,10,0,0,0,12,0,0,12,22
2022,Palestinian,PSE,Thailand,THA,5,9,9,35,8,0,66,5,9,8,95,9,0,126,192
2022,Guinea,GIN,Thailand,THA,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Cote d'Ivoire,CIV,Thailand,THA,0,9,0,0,0,0,9,0,0,0,9,0,0,9,18
2022,Iran (Islamic Rep. of),IRN,Thailand,THA,0,0,6,24,0,0,30,0,7,0,49,6,0,62,92
2022,Iraq,IRQ,Thailand,THA,0,6,5,31,5,0,47,0,10,13,75,6,0,104,151
2022,Lao People's Dem. Rep.,LAO,Thailand,THA,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11
2022,Lebanon,LBN,Thailand,THA,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Sri Lanka,LKA,Thailand,THA,0,6,6,32,0,0,44,0,12,16,43,0,0,71,115
2022,Morocco,MAR,Thailand,THA,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10
2022,Myanmar,MMR,Thailand,THA,2316,6969,6570,26462,3485,0,45802,2374,7414,6680,25056,3293,0,44817,90619
2022,Nepal,NPL,Thailand,THA,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Nigeria,NGA,Thailand,THA,0,0,0,0,0,0,0,5,0,0,12,0,0,17,17
2022,Pakistan,PAK,Thailand,THA,56,116,75,384,26,0,657,66,120,98,487,25,0,796,1453
2022,Russian Federation,RUS,Thailand,THA,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Somalia,SOM,Thailand,THA,6,17,9,57,0,0,89,9,14,7,46,0,0,76,165
2022,Viet Nam,VNM,Thailand,THA,64,109,80,352,28,0,633,80,117,81,437,31,0,746,1379
2022,Sudan,SDN,Thailand,THA,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2022,Syrian Arab Rep.,SYR,Thailand,THA,5,0,7,21,5,0,38,6,10,10,142,8,0,176,214
2022,United Rep. of Tanzania,TZA,Thailand,THA,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Yemen,YEM,Thailand,THA,5,0,0,9,0,0,14,0,8,0,14,5,0,27,41
2022,Zimbabwe,ZWE,Thailand,THA,0,0,0,0,0,0,0,9,0,0,0,0,0,9,9
2022,Afghanistan,AFG,Tajikistan,TJK,302,734,625,2818,260,0,4739,371,766,714,2759,304,0,4914,9714
2022,Iran (Islamic Rep. of),IRN,Tajikistan,TJK,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2022,Afghanistan,AFG,Turkmenistan,TKM,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2022,Azerbaijan,AZE,Turkmenistan,TKM,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5
2022,Burundi,BDI,Togo,TGO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Benin,BEN,Togo,TGO,0,7,6,5,0,0,18,0,5,0,21,5,0,31,49
2022,Burkina Faso,BFA,Togo,TGO,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2022,Central African Rep.,CAF,Togo,TGO,10,21,16,145,5,0,197,9,20,20,210,0,0,259,456
2022,Chad,TCD,Togo,TGO,0,0,0,18,0,0,18,0,5,0,14,0,0,19,37
2022,Cameroon,CMR,Togo,TGO,5,0,0,5,0,0,10,0,0,5,19,0,0,24,34
2022,Congo,COG,Togo,TGO,0,0,10,18,0,0,28,0,0,14,34,0,0,48,76
2022,Dem. Rep. of the Congo,COD,Togo,TGO,0,18,11,56,0,0,85,5,20,9,75,5,0,114,199
2022,Gabon,GAB,Togo,TGO,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Palestinian,PSE,Togo,TGO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Ghana,GHA,Togo,TGO,0,547,1351,2583,445,0,4926,0,598,1314,1481,194,0,3587,8513
2022,Cote d'Ivoire,CIV,Togo,TGO,0,0,0,14,5,0,19,0,0,5,19,0,0,24,43
2022,Iraq,IRQ,Togo,TGO,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6
2022,Liberia,LBR,Togo,TGO,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
2022,Lebanon,LBN,Togo,TGO,0,0,0,5,0,0,5,5,0,0,26,0,0,31,36
2022,Sri Lanka,LKA,Togo,TGO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Mali,MLI,Togo,TGO,0,10,16,26,0,0,52,0,13,11,35,6,0,65,117
2022,Niger,NER,Togo,TGO,0,5,0,0,0,0,5,0,5,0,0,0,0,5,10
2022,Nigeria,NGA,Togo,TGO,0,0,0,11,0,0,11,0,5,0,15,0,0,20,31
2022,Rwanda,RWA,Togo,TGO,6,12,0,41,0,0,59,0,7,6,41,5,0,59,118
2022,Somalia,SOM,Togo,TGO,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Syrian Arab Rep.,SYR,Togo,TGO,9,0,5,0,0,0,14,0,0,5,21,0,0,26,40
2022,Türkiye,TUR,Togo,TGO,0,0,7,22,0,0,29,6,7,10,21,0,0,44,73
2022,Antigua and Barbuda,ATG,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Bangladesh,BGD,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,91,0,0,91,91
2022,China,CHN,Trinidad and Tobago,TTO,0,0,0,21,0,0,21,0,0,0,21,0,0,21,42
2022,Cameroon,CMR,Trinidad and Tobago,TTO,0,0,0,6,0,0,6,0,0,0,6,0,0,6,12
2022,Colombia,COL,Trinidad and Tobago,TTO,0,0,0,39,0,0,39,5,0,0,21,0,0,26,65
2022,Cuba,CUB,Trinidad and Tobago,TTO,5,16,10,506,14,0,551,5,22,23,887,5,0,942,1493
2022,Dominican Rep.,DOM,Trinidad and Tobago,TTO,0,5,0,55,0,0,60,0,0,0,43,5,0,48,108
2022,Ghana,GHA,Trinidad and Tobago,TTO,0,0,0,6,0,0,6,0,0,0,43,0,0,43,49
2022,Grenada,GRD,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Guyana,GUY,Trinidad and Tobago,TTO,0,0,6,50,0,0,56,0,5,5,38,0,0,48,104
2022,Haiti,HTI,Trinidad and Tobago,TTO,0,0,0,11,0,0,11,0,0,0,10,0,0,10,21
2022,India,IND,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Jamaica,JAM,Trinidad and Tobago,TTO,0,0,19,126,7,0,152,0,0,9,157,0,0,166,318
2022,Sri Lanka,LKA,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Mexico,MEX,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Nigeria,NGA,Trinidad and Tobago,TTO,0,0,0,19,0,0,19,0,0,5,142,0,0,147,166
2022,Pakistan,PAK,Trinidad and Tobago,TTO,0,0,0,5,0,0,5,0,0,0,24,0,0,24,29
2022,Peru,PER,Trinidad and Tobago,TTO,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2022,Philippines,PHL,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Viet Nam,VNM,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2022,Syrian Arab Rep.,SYR,Trinidad and Tobago,TTO,0,5,0,11,0,0,16,0,5,0,72,0,0,77,93
2022,Tajikistan,TJK,Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,6,5,11,11
